,id_cat,id,org_resource,concept_name,time_timestamp,org_role,case_Rfp_id,case_Permit_travel_permit_number,case_Task,case_OrganizationalEntity,case_RequestedAmount,case_Activity,case_Permit_TaskNumber,case_Permit_BudgetNumber,case_Permit_ProjectNumber,case_Project,case_concept_name,case_Permit_OrganizationalEntity,case_Permit_RequestedBudget,case_Cost_Type,case_Permit_id,case_Permit_ActivityNumber,case_RfpNumber
17961,st_step_class_0,49459,STAFF MEMBER,Request For Payment REJECTED by EMPLOYEE,2018-12-12 13:47:18,EMPLOYEE,49449,49445,UNKNOWN,65468,743,UNKNOWN,UNKNOWN,1136,UNKNOWN,503,49449,65466,1061,0,49444,49446,UNKNOWN
17962,st_step_class_0,49458,STAFF MEMBER,Request For Payment SAVED by EMPLOYEE,2018-12-12 15:18:27,EMPLOYEE,49449,49445,UNKNOWN,65468,743,UNKNOWN,UNKNOWN,1136,UNKNOWN,503,49449,65466,1061,0,49444,49446,UNKNOWN
17963,st_step_class_0,49451,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-11-30 11:36:27,EMPLOYEE,49447,49445,UNKNOWN,65468,743,UNKNOWN,UNKNOWN,1136,UNKNOWN,503,49447,65466,1061,0,49444,49446,49448
17964,st_step_class_0,49450,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-11-30 11:36:36,ADMINISTRATION,49447,49445,UNKNOWN,65468,743,UNKNOWN,UNKNOWN,1136,UNKNOWN,503,49447,65466,1061,0,49444,49446,49448
17965,st_step_class_0,49453,STAFF MEMBER,Permit APPROVED by BUDGET OWNER,2018-12-03 08:53:41,BUDGET OWNER,49447,49445,UNKNOWN,65468,743,UNKNOWN,UNKNOWN,1136,UNKNOWN,503,49447,65466,1061,0,49444,49446,49448
17966,st_step_class_0,49452,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-12-04 08:05:26,SUPERVISOR,49447,49445,UNKNOWN,65468,743,UNKNOWN,UNKNOWN,1136,UNKNOWN,503,49447,65466,1061,0,49444,49446,49448
17967,st_step_class_0,49455,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2018-12-12 15:24:09,EMPLOYEE,49447,49445,UNKNOWN,65468,743,UNKNOWN,UNKNOWN,1136,UNKNOWN,503,49447,65466,1061,0,49444,49446,49448
17968,st_step_class_0,49456,STAFF MEMBER,Request For Payment APPROVED by ADMINISTRATION,2018-12-12 15:24:12,ADMINISTRATION,49447,49445,UNKNOWN,65468,743,UNKNOWN,UNKNOWN,1136,UNKNOWN,503,49447,65466,1061,0,49444,49446,49448
17969,st_step_class_0,49454,STAFF MEMBER,Request For Payment APPROVED by BUDGET OWNER,2018-12-13 10:05:34,BUDGET OWNER,49447,49445,UNKNOWN,65468,743,UNKNOWN,UNKNOWN,1136,UNKNOWN,503,49447,65466,1061,0,49444,49446,49448
17970,st_step_class_0,49457,STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-13 15:37:08,SUPERVISOR,49447,49445,UNKNOWN,65468,743,UNKNOWN,UNKNOWN,1136,UNKNOWN,503,49447,65466,1061,0,49444,49446,49448
17971,rp_request_class_15,49447,SYSTEM,Request Payment,2018-12-13 15:37:08,UNDEFINED,49447,49445,UNKNOWN,65468,743,UNKNOWN,UNKNOWN,1136,UNKNOWN,503,49447,65466,1061,0,49444,49446,49448
17972,rp_request_class_16,49447,SYSTEM,Payment Handled,2018-12-17 16:31:09,UNDEFINED,49447,49445,UNKNOWN,65468,743,UNKNOWN,UNKNOWN,1136,UNKNOWN,503,49447,65466,1061,0,49444,49446,49448
17973,st_step_class_0,186611,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2018-11-30 15:05:17,EMPLOYEE,186606,UNKNOWN,UNKNOWN,65482,315,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,147908,186606,UNKNOWN,0,0,UNKNOWN,UNKNOWN,186607
17974,st_step_class_0,186610,STAFF MEMBER,Request For Payment APPROVED by ADMINISTRATION,2018-11-30 15:05:24,ADMINISTRATION,186606,UNKNOWN,UNKNOWN,65482,315,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,147908,186606,UNKNOWN,0,0,UNKNOWN,UNKNOWN,186607
17975,st_step_class_0,186608,STAFF MEMBER,Request For Payment APPROVED by BUDGET OWNER,2018-12-03 07:02:01,BUDGET OWNER,186606,UNKNOWN,UNKNOWN,65482,315,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,147908,186606,UNKNOWN,0,0,UNKNOWN,UNKNOWN,186607
17976,st_step_class_0,186609,STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-07 14:31:04,SUPERVISOR,186606,UNKNOWN,UNKNOWN,65482,315,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,147908,186606,UNKNOWN,0,0,UNKNOWN,UNKNOWN,186607
17977,rp_request_class_15,186606,SYSTEM,Request Payment,2018-12-19 19:43:41,UNDEFINED,186606,UNKNOWN,UNKNOWN,65482,315,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,147908,186606,UNKNOWN,0,0,UNKNOWN,UNKNOWN,186607
17978,rp_request_class_16,186606,SYSTEM,Payment Handled,2019-01-03 10:59:16,UNDEFINED,186606,UNKNOWN,UNKNOWN,65482,315,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,147908,186606,UNKNOWN,0,0,UNKNOWN,UNKNOWN,186607
17979,st_step_class_0,186274,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2018-12-03 08:14:59,EMPLOYEE,186272,UNKNOWN,UNKNOWN,65458,98,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,147620,186272,UNKNOWN,0,0,UNKNOWN,UNKNOWN,186273
17980,st_step_class_0,186275,STAFF MEMBER,Request For Payment APPROVED by ADMINISTRATION,2018-12-03 08:15:18,ADMINISTRATION,186272,UNKNOWN,UNKNOWN,65458,98,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,147620,186272,UNKNOWN,0,0,UNKNOWN,UNKNOWN,186273
17981,st_step_class_0,186276,STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-03 14:56:10,SUPERVISOR,186272,UNKNOWN,UNKNOWN,65458,98,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,147620,186272,UNKNOWN,0,0,UNKNOWN,UNKNOWN,186273
17982,rp_request_class_15,186272,SYSTEM,Request Payment,2018-12-04 08:27:59,UNDEFINED,186272,UNKNOWN,UNKNOWN,65458,98,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,147620,186272,UNKNOWN,0,0,UNKNOWN,UNKNOWN,186273
17983,rp_request_class_16,186272,SYSTEM,Payment Handled,2018-12-06 16:31:34,UNDEFINED,186272,UNKNOWN,UNKNOWN,65458,98,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,147620,186272,UNKNOWN,0,0,UNKNOWN,UNKNOWN,186273
17984,st_step_class_0,49566,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-12-03 12:23:07,EMPLOYEE,49561,49560,UNKNOWN,65469,1067,UNKNOWN,UNKNOWN,864,UNKNOWN,503,49561,65454,3624,0,49559,UNKNOWN,49562
17985,st_step_class_0,49569,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-12-10 13:16:29,ADMINISTRATION,49561,49560,UNKNOWN,65469,1067,UNKNOWN,UNKNOWN,864,UNKNOWN,503,49561,65454,3624,0,49559,UNKNOWN,49562
17986,st_step_class_0,49567,STAFF MEMBER,Permit REJECTED by BUDGET OWNER,2018-12-11 14:58:52,BUDGET OWNER,49561,49560,UNKNOWN,65469,1067,UNKNOWN,UNKNOWN,864,UNKNOWN,503,49561,65454,3624,0,49559,UNKNOWN,49562
17987,st_step_class_0,49568,STAFF MEMBER,Permit REJECTED by EMPLOYEE,2018-12-17 10:59:14,EMPLOYEE,49561,49560,UNKNOWN,65469,1067,UNKNOWN,UNKNOWN,864,UNKNOWN,503,49561,65454,3624,0,49559,UNKNOWN,49562
17988,st_step_class_0,49565,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-12-17 11:12:06,EMPLOYEE,49561,49560,UNKNOWN,65469,1067,UNKNOWN,UNKNOWN,864,UNKNOWN,503,49561,65454,3624,0,49559,UNKNOWN,49562
17989,st_step_class_0,49563,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-12-17 11:12:14,ADMINISTRATION,49561,49560,UNKNOWN,65469,1067,UNKNOWN,UNKNOWN,864,UNKNOWN,503,49561,65454,3624,0,49559,UNKNOWN,49562
17990,st_step_class_0,49564,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-12-17 12:14:21,SUPERVISOR,49561,49560,UNKNOWN,65469,1067,UNKNOWN,UNKNOWN,864,UNKNOWN,503,49561,65454,3624,0,49559,UNKNOWN,49562
17991,st_step_class_0,49570,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2018-12-17 13:10:13,EMPLOYEE,49561,49560,UNKNOWN,65469,1067,UNKNOWN,UNKNOWN,864,UNKNOWN,503,49561,65454,3624,0,49559,UNKNOWN,49562
17992,st_step_class_0,49571,STAFF MEMBER,Request For Payment APPROVED by ADMINISTRATION,2018-12-17 13:10:22,ADMINISTRATION,49561,49560,UNKNOWN,65469,1067,UNKNOWN,UNKNOWN,864,UNKNOWN,503,49561,65454,3624,0,49559,UNKNOWN,49562
17993,st_step_class_0,49572,STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 09:13:34,SUPERVISOR,49561,49560,UNKNOWN,65469,1067,UNKNOWN,UNKNOWN,864,UNKNOWN,503,49561,65454,3624,0,49559,UNKNOWN,49562
17994,rp_request_class_15,49561,SYSTEM,Request Payment,2018-12-18 09:59:39,UNDEFINED,49561,49560,UNKNOWN,65469,1067,UNKNOWN,UNKNOWN,864,UNKNOWN,503,49561,65454,3624,0,49559,UNKNOWN,49562
17995,rp_request_class_16,49561,SYSTEM,Payment Handled,2018-12-20 16:31:30,UNDEFINED,49561,49560,UNKNOWN,65469,1067,UNKNOWN,UNKNOWN,864,UNKNOWN,503,49561,65454,3624,0,49559,UNKNOWN,49562
17996,st_step_class_0,49585,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-12-03 12:33:59,EMPLOYEE,49581,49580,23621,65461,888,505,427,1969,8586,503,49581,65456,888,0,49579,UNKNOWN,49582
17997,st_step_class_0,49586,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-12-03 12:34:07,ADMINISTRATION,49581,49580,23621,65461,888,505,427,1969,8586,503,49581,65456,888,0,49579,UNKNOWN,49582
17998,st_step_class_0,49590,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2018-12-03 12:50:47,EMPLOYEE,49581,49580,23621,65461,888,505,427,1969,8586,503,49581,65456,888,0,49579,UNKNOWN,49582
17999,st_step_class_0,49589,STAFF MEMBER,Request For Payment APPROVED by ADMINISTRATION,2018-12-03 12:54:01,ADMINISTRATION,49581,49580,23621,65461,888,505,427,1969,8586,503,49581,65456,888,0,49579,UNKNOWN,49582
18000,st_step_class_0,49587,STAFF MEMBER,Permit APPROVED by BUDGET OWNER,2018-12-04 13:19:39,BUDGET OWNER,49581,49580,23621,65461,888,505,427,1969,8586,503,49581,65456,888,0,49579,UNKNOWN,49582
18001,st_step_class_0,49592,STAFF MEMBER,Request For Payment APPROVED by BUDGET OWNER,2018-12-06 09:51:30,BUDGET OWNER,49581,49580,23621,65461,888,505,427,1969,8586,503,49581,65456,888,0,49579,UNKNOWN,49582
18002,st_step_class_0,49588,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-12-09 16:17:09,SUPERVISOR,49581,49580,23621,65461,888,505,427,1969,8586,503,49581,65456,888,0,49579,UNKNOWN,49582
18003,st_step_class_0,49591,STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-09 16:17:09,SUPERVISOR,49581,49580,23621,65461,888,505,427,1969,8586,503,49581,65456,888,0,49579,UNKNOWN,49582
18004,rp_request_class_15,49581,SYSTEM,Request Payment,2018-12-11 08:41:02,UNDEFINED,49581,49580,23621,65461,888,505,427,1969,8586,503,49581,65456,888,0,49579,UNKNOWN,49582
18005,rp_request_class_16,49581,SYSTEM,Payment Handled,2018-12-13 16:31:08,UNDEFINED,49581,49580,23621,65461,888,505,427,1969,8586,503,49581,65456,888,0,49579,UNKNOWN,49582
18006,st_step_class_0,23166,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-12-04 09:09:13,EMPLOYEE,23161,23160,UNKNOWN,65458,586,UNKNOWN,UNKNOWN,922,UNKNOWN,503,23161,65458,2996,0,23159,2169,23162
18007,st_step_class_0,23164,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-12-04 09:09:26,ADMINISTRATION,23161,23160,UNKNOWN,65458,586,UNKNOWN,UNKNOWN,922,UNKNOWN,503,23161,65458,2996,0,23159,2169,23162
18008,st_step_class_0,23163,STAFF MEMBER,Permit APPROVED by SUPERVISOR,2018-12-04 14:27:57,SUPERVISOR,23161,23160,UNKNOWN,65458,586,UNKNOWN,UNKNOWN,922,UNKNOWN,503,23161,65458,2996,0,23159,2169,23162
18009,st_step_class_0,23165,STAFF MEMBER,Permit FINAL_APPROVED by DIRECTOR,2018-12-04 15:12:00,DIRECTOR,23161,23160,UNKNOWN,65458,586,UNKNOWN,UNKNOWN,922,UNKNOWN,503,23161,65458,2996,0,23159,2169,23162
18010,st_step_class_0,23167,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2018-12-13 21:12:53,EMPLOYEE,23161,23160,UNKNOWN,65458,586,UNKNOWN,UNKNOWN,922,UNKNOWN,503,23161,65458,2996,0,23159,2169,23162
18011,st_step_class_0,23168,STAFF MEMBER,Request For Payment APPROVED by ADMINISTRATION,2018-12-13 21:13:40,ADMINISTRATION,23161,23160,UNKNOWN,65458,586,UNKNOWN,UNKNOWN,922,UNKNOWN,503,23161,65458,2996,0,23159,2169,23162
18012,st_step_class_0,23169,STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-16 13:03:46,SUPERVISOR,23161,23160,UNKNOWN,65458,586,UNKNOWN,UNKNOWN,922,UNKNOWN,503,23161,65458,2996,0,23159,2169,23162
18013,rp_request_class_15,23161,SYSTEM,Request Payment,2018-12-17 10:49:01,UNDEFINED,23161,23160,UNKNOWN,65458,586,UNKNOWN,UNKNOWN,922,UNKNOWN,503,23161,65458,2996,0,23159,2169,23162
18014,rp_request_class_16,23161,SYSTEM,Payment Handled,2018-12-20 16:31:30,UNDEFINED,23161,23160,UNKNOWN,65458,586,UNKNOWN,UNKNOWN,922,UNKNOWN,503,23161,65458,2996,0,23159,2169,23162
18015,st_step_class_0,11377,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-12-04 10:46:32,EMPLOYEE,11373,11372,UNKNOWN,65458,2354,UNKNOWN,UNKNOWN,974,UNKNOWN,503,11373,65458,2865,0,11371,UNKNOWN,11374
18016,st_step_class_0,11378,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-12-04 10:46:33,ADMINISTRATION,11373,11372,UNKNOWN,65458,2354,UNKNOWN,UNKNOWN,974,UNKNOWN,503,11373,65458,2865,0,11371,UNKNOWN,11374
18017,st_step_class_0,11380,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2018-12-04 14:08:17,EMPLOYEE,11373,11372,UNKNOWN,65458,2354,UNKNOWN,UNKNOWN,974,UNKNOWN,503,11373,65458,2865,0,11371,UNKNOWN,11374
18018,st_step_class_0,11382,STAFF MEMBER,Request For Payment APPROVED by ADMINISTRATION,2018-12-04 14:11:54,ADMINISTRATION,11373,11372,UNKNOWN,65458,2354,UNKNOWN,UNKNOWN,974,UNKNOWN,503,11373,65458,2865,0,11371,UNKNOWN,11374
18019,st_step_class_0,11375,STAFF MEMBER,Permit APPROVED by BUDGET OWNER,2018-12-04 14:27:14,BUDGET OWNER,11373,11372,UNKNOWN,65458,2354,UNKNOWN,UNKNOWN,974,UNKNOWN,503,11373,65458,2865,0,11371,UNKNOWN,11374
18020,st_step_class_0,11381,STAFF MEMBER,Request For Payment APPROVED by BUDGET OWNER,2018-12-06 10:20:48,BUDGET OWNER,11373,11372,UNKNOWN,65458,2354,UNKNOWN,UNKNOWN,974,UNKNOWN,503,11373,65458,2865,0,11371,UNKNOWN,11374
18021,st_step_class_0,11376,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-12-11 04:15:20,SUPERVISOR,11373,11372,UNKNOWN,65458,2354,UNKNOWN,UNKNOWN,974,UNKNOWN,503,11373,65458,2865,0,11371,UNKNOWN,11374
18022,st_step_class_0,11379,STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-11 08:08:48,SUPERVISOR,11373,11372,UNKNOWN,65458,2354,UNKNOWN,UNKNOWN,974,UNKNOWN,503,11373,65458,2865,0,11371,UNKNOWN,11374
18023,rp_request_class_15,11373,SYSTEM,Request Payment,2018-12-11 13:24:46,UNDEFINED,11373,11372,UNKNOWN,65458,2354,UNKNOWN,UNKNOWN,974,UNKNOWN,503,11373,65458,2865,0,11371,UNKNOWN,11374
18024,rp_request_class_16,11373,SYSTEM,Payment Handled,2018-12-13 16:31:08,UNDEFINED,11373,11372,UNKNOWN,65458,2354,UNKNOWN,UNKNOWN,974,UNKNOWN,503,11373,65458,2865,0,11371,UNKNOWN,11374
18025,st_step_class_0,12210,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-12-04 11:32:07,EMPLOYEE,12204,12203,12206,65461,1633,505,427,659,1382,503,12204,65456,5639,0,12202,UNKNOWN,12205
18026,st_step_class_0,12208,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-12-04 11:32:10,ADMINISTRATION,12204,12203,12206,65461,1633,505,427,659,1382,503,12204,65456,5639,0,12202,UNKNOWN,12205
18027,st_step_class_0,12209,STAFF MEMBER,Permit APPROVED by SUPERVISOR,2018-12-04 13:15:37,SUPERVISOR,12204,12203,12206,65461,1633,505,427,659,1382,503,12204,65456,5639,0,12202,UNKNOWN,12205
18028,st_step_class_0,12207,STAFF MEMBER,Permit FINAL_APPROVED by DIRECTOR,2018-12-13 09:16:08,DIRECTOR,12204,12203,12206,65461,1633,505,427,659,1382,503,12204,65456,5639,0,12202,UNKNOWN,12205
18029,st_step_class_0,12213,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2018-12-18 10:47:07,EMPLOYEE,12204,12203,12206,65461,1633,505,427,659,1382,503,12204,65456,5639,0,12202,UNKNOWN,12205
18030,st_step_class_0,12211,STAFF MEMBER,Request For Payment APPROVED by ADMINISTRATION,2018-12-18 10:50:08,ADMINISTRATION,12204,12203,12206,65461,1633,505,427,659,1382,503,12204,65456,5639,0,12202,UNKNOWN,12205
18031,st_step_class_0,12212,STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-19 10:33:11,SUPERVISOR,12204,12203,12206,65461,1633,505,427,659,1382,503,12204,65456,5639,0,12202,UNKNOWN,12205
18032,rp_request_class_15,12204,SYSTEM,Request Payment,2018-12-19 18:13:42,UNDEFINED,12204,12203,12206,65461,1633,505,427,659,1382,503,12204,65456,5639,0,12202,UNKNOWN,12205
18033,rp_request_class_16,12204,SYSTEM,Payment Handled,2019-01-03 10:59:16,UNDEFINED,12204,12203,12206,65461,1633,505,427,659,1382,503,12204,65456,5639,0,12202,UNKNOWN,12205
18034,st_step_class_0,23798,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-12-04 12:29:00,EMPLOYEE,23793,23792,UNKNOWN,65469,984,UNKNOWN,UNKNOWN,3594,UNKNOWN,503,23793,65454,1760,0,23791,UNKNOWN,23794
18035,st_step_class_0,23797,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-12-04 12:29:05,ADMINISTRATION,23793,23792,UNKNOWN,65469,984,UNKNOWN,UNKNOWN,3594,UNKNOWN,503,23793,65454,1760,0,23791,UNKNOWN,23794
18036,st_step_class_0,23796,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-12-04 12:30:31,SUPERVISOR,23793,23792,UNKNOWN,65469,984,UNKNOWN,UNKNOWN,3594,UNKNOWN,503,23793,65454,1760,0,23791,UNKNOWN,23794
18037,st_step_class_0,23799,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2018-12-12 14:01:49,EMPLOYEE,23793,23792,UNKNOWN,65469,984,UNKNOWN,UNKNOWN,3594,UNKNOWN,503,23793,65454,1760,0,23791,UNKNOWN,23794
18038,st_step_class_0,23800,STAFF MEMBER,Request For Payment APPROVED by ADMINISTRATION,2018-12-12 14:02:37,ADMINISTRATION,23793,23792,UNKNOWN,65469,984,UNKNOWN,UNKNOWN,3594,UNKNOWN,503,23793,65454,1760,0,23791,UNKNOWN,23794
18039,st_step_class_0,23801,STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-13 10:17:11,SUPERVISOR,23793,23792,UNKNOWN,65469,984,UNKNOWN,UNKNOWN,3594,UNKNOWN,503,23793,65454,1760,0,23791,UNKNOWN,23794
18040,rp_request_class_15,23793,SYSTEM,Request Payment,2019-01-25 09:15:02,UNDEFINED,23793,23792,UNKNOWN,65469,984,UNKNOWN,UNKNOWN,3594,UNKNOWN,503,23793,65454,1760,0,23791,UNKNOWN,23794
18041,rp_request_class_16,23793,SYSTEM,Payment Handled,2019-01-28 16:31:29,UNDEFINED,23793,23792,UNKNOWN,65469,984,UNKNOWN,UNKNOWN,3594,UNKNOWN,503,23793,65454,1760,0,23791,UNKNOWN,23794
18042,st_step_class_0,12219,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-12-04 13:28:49,EMPLOYEE,12216,12215,3445,65458,1156,505,427,2351,3442,503,12216,65458,2621,0,12214,UNKNOWN,12217
18043,st_step_class_0,12220,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-12-04 13:28:53,ADMINISTRATION,12216,12215,3445,65458,1156,505,427,2351,3442,503,12216,65458,2621,0,12214,UNKNOWN,12217
18044,st_step_class_0,12218,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-12-04 14:27:42,SUPERVISOR,12216,12215,3445,65458,1156,505,427,2351,3442,503,12216,65458,2621,0,12214,UNKNOWN,12217
18045,st_step_class_0,12222,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2018-12-06 09:03:43,EMPLOYEE,12216,12215,3445,65458,1156,505,427,2351,3442,503,12216,65458,2621,0,12214,UNKNOWN,12217
18046,st_step_class_0,12221,STAFF MEMBER,Request For Payment APPROVED by ADMINISTRATION,2018-12-06 09:03:45,ADMINISTRATION,12216,12215,3445,65458,1156,505,427,2351,3442,503,12216,65458,2621,0,12214,UNKNOWN,12217
18047,st_step_class_0,12223,STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-06 14:30:24,SUPERVISOR,12216,12215,3445,65458,1156,505,427,2351,3442,503,12216,65458,2621,0,12214,UNKNOWN,12217
18048,rp_request_class_15,12216,SYSTEM,Request Payment,2018-12-06 15:12:17,UNDEFINED,12216,12215,3445,65458,1156,505,427,2351,3442,503,12216,65458,2621,0,12214,UNKNOWN,12217
18049,rp_request_class_16,12216,SYSTEM,Payment Handled,2018-12-10 16:31:28,UNDEFINED,12216,12215,3445,65458,1156,505,427,2351,3442,503,12216,65458,2621,0,12214,UNKNOWN,12217
18050,st_step_class_0,186337,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2018-12-04 14:02:35,EMPLOYEE,186331,UNKNOWN,UNKNOWN,65463,159,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,150197,186331,UNKNOWN,0,0,UNKNOWN,UNKNOWN,186332
18051,st_step_class_0,186336,STAFF MEMBER,Request For Payment REJECTED by ADMINISTRATION,2018-12-04 14:02:43,ADMINISTRATION,186331,UNKNOWN,UNKNOWN,65463,159,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,150197,186331,UNKNOWN,0,0,UNKNOWN,UNKNOWN,186332
18052,st_step_class_0,186338,STAFF MEMBER,Request For Payment REJECTED by EMPLOYEE,2018-12-05 15:00:01,EMPLOYEE,186331,UNKNOWN,UNKNOWN,65463,159,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,150197,186331,UNKNOWN,0,0,UNKNOWN,UNKNOWN,186332
18053,st_step_class_0,186335,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2018-12-06 13:49:49,EMPLOYEE,186331,UNKNOWN,UNKNOWN,65463,159,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,150197,186331,UNKNOWN,0,0,UNKNOWN,UNKNOWN,186332
18054,st_step_class_0,186334,STAFF MEMBER,Request For Payment APPROVED by ADMINISTRATION,2018-12-06 13:49:53,ADMINISTRATION,186331,UNKNOWN,UNKNOWN,65463,159,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,150197,186331,UNKNOWN,0,0,UNKNOWN,UNKNOWN,186332
18055,st_step_class_0,186333,STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-10 08:15:01,SUPERVISOR,186331,UNKNOWN,UNKNOWN,65463,159,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,150197,186331,UNKNOWN,0,0,UNKNOWN,UNKNOWN,186332
18056,rp_request_class_15,186331,SYSTEM,Request Payment,2018-12-10 15:31:41,UNDEFINED,186331,UNKNOWN,UNKNOWN,65463,159,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,150197,186331,UNKNOWN,0,0,UNKNOWN,UNKNOWN,186332
18057,rp_request_class_16,186331,SYSTEM,Payment Handled,2018-12-13 16:31:08,UNDEFINED,186331,UNKNOWN,UNKNOWN,65463,159,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,150197,186331,UNKNOWN,0,0,UNKNOWN,UNKNOWN,186332
18058,st_step_class_0,13444,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-12-04 15:33:59,EMPLOYEE,13441,13440,UNKNOWN,65456,669,UNKNOWN,UNKNOWN,673,UNKNOWN,503,13441,65457,1102,0,13439,UNKNOWN,13442
18059,st_step_class_0,13445,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-12-04 15:34:01,ADMINISTRATION,13441,13440,UNKNOWN,65456,669,UNKNOWN,UNKNOWN,673,UNKNOWN,503,13441,65457,1102,0,13439,UNKNOWN,13442
18060,st_step_class_0,13443,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-12-05 07:33:05,SUPERVISOR,13441,13440,UNKNOWN,65456,669,UNKNOWN,UNKNOWN,673,UNKNOWN,503,13441,65457,1102,0,13439,UNKNOWN,13442
18061,st_step_class_0,13448,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2018-12-14 10:32:23,EMPLOYEE,13441,13440,UNKNOWN,65456,669,UNKNOWN,UNKNOWN,673,UNKNOWN,503,13441,65457,1102,0,13439,UNKNOWN,13442
18062,st_step_class_0,13446,STAFF MEMBER,Request For Payment APPROVED by ADMINISTRATION,2018-12-14 10:35:32,ADMINISTRATION,13441,13440,UNKNOWN,65456,669,UNKNOWN,UNKNOWN,673,UNKNOWN,503,13441,65457,1102,0,13439,UNKNOWN,13442
